subs_id;V2;V4;V5;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;Gender
ab056dc3d008567049e807ae4ef53adc37176de83756ab4263e1ce095aa6c86a;01.04.2015;85959;7;60.93274;60.60169;29.21481;NA;13.6914;45.27524;766.3804;754.2668;12.28912;4.012657;0.7054858;0;685.1232;653.4363;11.95712;5.674217;6.947699;5.439209;0;0;2.89186;30.3245;0.3066667;0.2306863;Female
dde3aa09de278ed7075be117dcaafe962cf0b1858ad5c7314433b0fa91bdaf8d;01.09.2015;85959;7;0;0.4750215;0;NA;0;0.2862199;0;0.9529519;0.1081432;0.1593123;0;0.3839473;20.66718;14.37851;4.212302;1.688639;2.123562;0;0;0;0.5317774;0;0.01666667;0.9769446;Male
cbeac698549fc7f36a129d1f3d7f464c2438ba19b47b26adabf59f1707422f0c;01.04.2015;85959;7;3.529698;2.672299;1.204566;0.2248444;0;0.1499042;5.584329;0.6762629;0.9931511;0.6761954;4.088147;0.1382507;14.38558;0.7840758;0;1.597382;0;0.8556888;3.749225;NA;0.3057001;0.157058;0;0.7735319;Female
8c2e6618105ef4aa504f516e0a4072800a6562b9a782783c3832eb8370717bae;01.04.2015;85959;7;27.81732;23.86348;26.04179;NA;0;0.06578105;166.517;162.6965;2.388047;0.74643;0.1116724;0;185.108;182.9951;2.75393;0;3.102042;0;0;0;0;0.0683486;0.8266667;0.3816661;Male
a54f12f1b304166a425fbc1de2940b2a43c876b6dc3fb7e4cf06ac3d2b7675fc;01.06.2015;2164;7;0;0.2773583;4.254195;0.4516026;0.1367246;0.704077;6.590137;6.95262;0;0;0;0.8206056;44.26353;44.35997;0.8689703;0.4211909;NA;0;0.4552681;0.3221793;0;0.4151998;0.08790665;0.7653662;Male
f2e48610d70addddbe97cb934964789b87864fa1aa8bfcbdbb53b1db31b5ce2c;01.03.2015;2210;7;11.71677939;22.99481361;16.07896605;0.391568736;0.392269361;0;247.4607338;243.4627164;3.233296575;0.396768962;0;0;167.4302174;164.1178009;2.311125023;0.418089285;1.474399956;0;0;0;0;3.319977493;0;1.518031357;Female
ee2edb0fda7e023890495641128fe084e60e97254180b954e068adced26160f6;01.03.2015;4395;7;96.91245;97.69295;12.28485;6.186133;1.418843;5.232446;135.2976;4.861896;0.3558722;2.216293;126.4026;0;268.8293;259.0439;0.3065073;2.68012;0.04425977;0.1894996;54.55372;0.9935046;18.47282;NA;0.7939135;0;Female
58396447a39db896253a2558d12a0a0f0b12b1f3448ff81664f9d475f6527b3c;01.05.2015;4395;7;47.38674;46.95617;28.25154;0;2.793451;18.46414;371.357;354.1511;15.67958;0.5837351;0;0.9752851;324.4686;291.4883;24.78662;1.905974;17.95447;0;0.9958186;0.5957274;0.7216189;0.6253935;1.285142;0.1110578;Male
0610cb6e7d6217b7269948480ee50a82771083a6543145d88f805c46a5046379;01.03.2015;1006;7;36.70894;37.00254;28.16549;22.18375;0.5277984;0;187.8156;179.8826;7.25546;81.15325;0;0.03779584;235.8929;231.7061;1.112136;0.6300532;1.958815;0;0;0;0.8061788;0.7621014;0.9597597;0.3686032;Male
bd1c8f0fb3fabc5898a6bc4ce4f5d58f7031d193cc5048d0abc81584f8f603a2;01.08.2015;3750;7;47.92228;43.17978;27.68095;NA;1.123485;0.3333333;513.54;495.736;17.47232;29.19323;0;0.2876447;513.1275;509.2738;0.4213758;2.750967;0.6188478;3.670824;0;0.8595608;16.08664;0;0.1366667;0;Male
3f11ae9097851d57424fd5dddad28315352b44edb0ca490efeef09c02250e461;01.09.2015;3750;7;40.28412;56.904;30.60186;2.942949;0;0.1518611;1114.624;1110.518;4.82837;3.599831;0.253944;0;1945.287;1817.056;3.804821;8.760636;NA;1.59069;0;0.6387361;0;1.867026;0.44;0.3477463;Female
4ca54d292a0b9fad5cf73336a24fcbf81cd742dcf708add6e60393d103ec5130;01.06.2015;3750;7;2.350379;7.071379;5.178152;0.234936;0.5417166;4.991428;157.396;154.973;0;0.9138239;0.4606644;0.2443135;76.71238;77.25792;0.9420444;0;0;0.1794272;0;0.9466455;0.7644136;0;0.36;0.2530126;Male
142659fa682b286be0e226fdac08080d56a881149376ff2ef1c8fd51380a3da9;01.07.2015;3750;7;14.20897;13.26716;18.03558;0.2667145;1.972651;1.551151;63.94401;62.64095;0.06666667;0.1487319;0.3943894;0.5978138;85.62136;79.56054;1.833836;2.599963;0.2404591;0.3659326;0.4387029;0;0;11.19476;0;0;Male
d3d831db484e771a096e10f00e13eb883b12fa3a3738567e14a2688d1a0c969d;01.04.2015;5888;7;0;0.14415517;0;0;0;0.489122088;0.401408623;0;0.595433335;0;0.823712231;0.918937472;15.19787037;15.03297286;0.002176361;0;0.454825072;0;0;0.520005469;0.099206632;0.453843907;0.734510319;0;Female
bd593c6843f6ef05709542ba6c1d70da4e8c6ebb7a071c37672fc913461ad436;01.10.2015;5888;7;33.50158;33.65262;29.57609;0;1.256705;1.673767;170.8875;163.5545;1.0542;0.7321505;0.5218041;0.5604997;269.7147;268.3027;2.643982;0.8819201;0.805079;3.475405;0;0.07877853;0.7576224;18.37314;0.3766667;0.4392082;Female
6d48c3e5964b2ede8346bc615a7c069609d7dcf34c594dcfbc6851335cf93bd9;01.09.2015;5888;7;13.6832;14.28765;15.06924;0.7171864;0.9091411;0.3529954;62.17916;61.4193;1.067548;0;0;0.5646149;36.25732;20.90122;13.34988;0;1.451849;0;0.7836034;0;0;0;0.4446664;0;Male
31d589cbf7b9144d23d6de66cb9f85b4c9a07313f4a3975279d9f5e6b6f5953e;01.09.2015;5888;7;78.85148;78.96099;30.53903;28.36861;3.210986;3.516255;561.6672;558.93;0.7272162;1556.988;1.263484;0;1172.82;906.5017;1.561531;27.05474;1.941062;0.6196245;13.2176;0;18.97163;8.401868;0.04;0;Female
be102eefb7bd54541e045525cc60369381abece1469c68a2dbbe32b9661dac2b;01.02.2015;17055;7;10.29067;12.76164;20.49886;0;0.76952;0.311075;382.793;382.4852;0;0;0;0.7362952;254.7468;255.7237;0.8603496;0.1148936;0.7415872;0;0.6226894;NA;0;0;0.1033071;0.4743605;Female
c661a805bd60b245652f347be3b35af4c59d1dca0faebb4fb924dc6720385d96;01.06.2015;5159;7;63.5933;59.0248;30.52741;0.6642064;0.7816234;0.4992793;338.6701;120.2599;217.9679;0.9793208;0;0.3100283;303.3686;82.80621;219.7625;0.1745323;NA;0.9567611;0;0;0.3120899;0.3596172;1.967234;0.2125227;Female
b965d6a1f203ea83b387bf4f0ea544b9592b71d234a2c1d16debdd4863521a33;01.01.2015;5159;7;72.01691;66.3569;5.809196;NA;0.03881017;2.641675;12.89123;5.58732;5.653865;237.357;0.5688778;0.4258091;24.58742;12.89986;11.71838;0.3695786;8.046005;9.381158;0;0;25.54321;NA;2.392254;0.1055302;Male
5c2968f54ac8eb137ed2d826badab10ff56591b65b57b8f8bdd41d7bbad62521;01.02.2015;5159;7;19.72757;25.69785;1.542009;31.47886;1.152299;0.3333333;0.460474;1.797669;0.05;293.6083;0.03872592;0.5391072;11.037;10.52899;0.2050678;0;0.3333333;0.009957856;0.6194167;0.682187;14.25679;NA;0;3.335292;Male
74ea46e0962911481358940eefb948135c2d37d353ab7667d05a3f28f52bcc2d;01.08.2015;9849;7;25.48468;31.89891;30.14217;2.342217;0;0.4880222;922.9459;922.2339;0.8266667;0.3415806;0.2521194;0;721.222;705.7011;0.9794671;4.078646;1.685385;1.89584;0.112438;0.4026486;9.091068;0;0.2166667;0.8663991;Female
c46815817b7e0bb73d745d1b711cdbfc1acd6cca1bd4d1c1f68e788caf44f3b5;01.02.2015;808;7;13.31319;13.20292;22.41399;13.57011;0.6666667;0.438939;174.0443;174.9389;0;108.995;0;0.7391092;331.9274;332.0007;0.1166667;0;0.3333333;1.980188;0;0;6.377012;2.85401;0.4;0.8124922;Male
f5fcece7d3f7e5bdcc68deb2b01169304ca43f687769f737f8c0e61788b7f14c;01.04.2015;1990;7;58.18464;59.61436;29.52636;0.1930285;0;0;250.7468;248.2999;0.1733333;0;0;0.5936413;458.8202;428.5766;0;6.116947;0;4.79722;0;0;0.1127573;44.95264;0.984325;0.3024172;Male
814947ca51b836ed2f3d546474622654c7730e8d42a73d5e18264179ff2959ff;01.03.2015;1990;7;63.19012;60.91446;25.30664;0;0.4508821;0.05421955;137.5674;119.1093;4.243569;0;12.23211;0;89.69096;82.43994;6.772484;0.9680656;7.25082;5.238565;11.72426;0.9621256;0;29.05725;0.01666667;0;Male
98a44e9df5d9735826754eefa90a190956c74d7fb8229482863f10ef78b59cc3;01.10.2015;1990;7;354.2666;302.8116;20.77534;NA;0.7557418;2.913523;809.5577;2.129107;0;0.834221;806.927;0.9653433;347.7443;119.7401;0.9816214;11.58587;0.4577194;0.05460079;348.9158;0.1104852;1.655281;0;0.08;0;Female
8d8559e1851a9a3ad011d0ce5aae69ee3ba8caf13bae2b0e2ca2bc69323a919b;01.07.2015;1990;7;41.23514;46.02444;25.50749;18.44532;0.8780733;0.3333333;490.3053;484.3745;1.216984;117.253;0;0.3215593;286.2797;282.0834;0.1649174;0.3333333;0.3333333;0.3707632;0;0.5275043;17.45216;01.10.2007;0;0.2103478;Male
4d11479f992292704ae8a1b77e10c5922fab2fc2562eceb08cae4ff4a3e68a03;01.09.2015;3073;7;45.79249;46.83967;25.62056;NA;1.914412;1.369595;127.9135;123.8295;2.16241;22.59335;0;0;289.2651;266.7082;13.74987;3.596836;17.18317;4.808155;0.9594213;0.1107736;0.8568661;25.86002;0.02816287;0;Male
857238f7e6352798a2b4fff4c039b055ef56cc66803a62414834be0b86a9ab02;01.02.2015;3073;7;22.77692;12.66926;3.239711;0.7919142;0.124871;0.9612318;30.22905;30.4357;0;0;0;0.1855126;11.52533;11.04746;0.5417886;0;0;0;0;0.02608254;0.468769;NA;0.688192;0;Female
99fd603aef0c69cbb7070f9bd34bbe517f8f555dc72eca4df6900e5b639ce2f7;01.03.2015;115520;7;9.47993427;12.05530139;3.40607422;NA;0.424899946;3.297529879;26.67644046;27.46031116;0.25092878;0.864507545;0;0;28.61866832;26.57958947;0.634209148;0;1.14199984;0;0;0.20417531;0;0;0.038158006;0.976287782;Male
a342b841e93831e18d545e4adf3488b94f84b4bf7f3cf092b1769ea674a62dd8;01.04.2015;115520;7;33.66418938;13.77927907;27.03710613;17.03593889;0;0;45.36270634;44.38246967;0.563486362;81.74326416;0;0.406919617;240.3424031;227.6109363;1.15819248;1.811401634;NA;0.983839805;0;0.213025687;0;6.107951703;0.144763309;0;Male
61474abaee5a48fee1d4ee670e63764784efa5bdc1dc7d140fd63508ac29d340;01.04.2015;115520;7;9.797304;14.38594;3.530425;21.25777;0.880271;0.8309686;12.63034;11.22613;0.4068922;723.7052;0.9297088;0;3.853838;2.660919;0;0;0.6052955;3.117568;0;0.7640586;0;0.3527003;0.9629286;0;Male
229ffabb12bdc720cde673bd95711b1d404d7230b4f9832173f00233f790e40c;01.09.2015;115520;7;199.5787;203.2206;13.55094;0;0.3451596;0.5981088;396.3405;0.4567003;0.7708995;0.9875871;395.7452;0;0.9742453;0.02640591;0.9007713;0.4403589;0.3824606;0.6353721;193.9726;0;0.4578946;2.249114;0.9319515;0;Female
584761090e9f450851b4419be1341e9b23f3ccfe824e20d1d5e2f842c4dcd255;01.10.2015;115520;7;28.11778;25.03566;2.373492;29.74463;0.1858945;0.1296821;7.526755;6.769835;0.8493519;1182.413;0;0.7638719;5.982478;5.963099;0.1879699;0;0.1615069;0;0;0.2367133;17.40369;0;0.2;0;Male
6bc613954a5f65ccd06bbac6bfbe1f58a1bca43c75aeba52eb0d42172d74995a;01.08.2015;115520;7;5.994032;5.689905;5.212752;0;0;0;79.11489;78.92368;0.5389802;0;0.2680321;0.819257;70.19076;67.99113;2.395783;0;0.3333333;0;0;0;0;NA;0;0;Male
4ff4095a2cfb39493ef2e1282b85858560f7c0f24d0a142da94b67cd8dd5d99e;01.04.2015;115520;7;6.348177;0.03133055;7.134988;NA;5.496572;11.16796;61.84108;59.31376;0.7664421;0.006666667;0.8875873;0.5436964;0;0;0.48279;0;0.6466893;0;0.8984269;0.6029231;0.5;0;0.02447733;0.1516931;Male
da321c74657bb4ae1b4d0abad81ae6b0a2f6058cd1bc3a7ab42375df98095885;01.03.2015;115520;7;18.28203;39.47028;12.82225;3.02484;9.797318;60.71617;150.3874;145.601;6.67347;6.257874;0;0;135.1123;134.3655;0.817396;0.5503991;2.215365;0.5;0.6717272;0.641108;0.2405713;0.2325831;0.7562523;0;Female
6b31c01c9806865571d90e6fc8cbf2dae97cf5e4223a89ce1210e45d2ff2e5b7;01.02.2015;115520;7;110.5498;40.52245;26.06938;13.24239;12.38924;79.48157;3847.973;3767.48;39.55522;148.0242;0;0;1440.935;1351.455;87.04783;0.3333333;20.26181;10.87324;0;0.8257321;9.127124;10.14921;1.112432;0;Male
331d8f862774e58325a618dddb6182ed9dae813f0bd60a3dcbcd10f45771e111;01.02.2015;115520;7;82.05716;72.94695;16.14983;3.353198;3.829824;3.401881;172.7989;1.836315;2.273863;0.2466667;167.0564;0.7280662;108.7278;1.538535;0.7251812;20.4926;0;1.515546;59.29254;0.8493586;5.487461;6.94095;0.06666667;0.03923875;Female
dfab91b106869c00be3f05cb5072b91bb8eaae483f9bc5cdf904adc194bf37c1;01.04.2015;115520;7;0;0.7558049;2.420365;0;0.06906977;0;1.236133;1.767397;0.8706252;0.8612841;0.6890159;0;510.5189;502.0113;8.307911;0;8.416815;0.0782512;0;NA;0.52533;0;0.7442334;0.5421274;Female
19d1ed015b5d2dca795c9384978363cf947e1334f58e820eb4432ba218c407fc;01.04.2015;115520;7;20.8714;19.87576;4.041108;0;0.9633767;0;75.72097;75.48175;0;0.02224318;0.2289495;0;5.528851;4.264232;0.21;0;0.939453;0;0;0.1096829;0;0.9745952;0.01666667;0;Male
2abd47b1f592b4065dad43f4aa5b9ee809b35563b02c02444289c72f67437f8e;01.03.2015;115520;7;5.042452;7.328053;15.14686;0;1.038122;1.296208;48.99258;49.62632;0.14;0;0.2687006;0;167.5593;155.5351;11.12907;0.02179732;2.459384;0.3333333;0;0.2707586;0.9598924;0.7454289;0.1733333;0.3114916;Female
77e12c9bf50a2285ae435af9cc0ce94ae0a8cb59bca2f7fd16edccf069b22ad8;01.02.2015;115520;7;0.09;0;0.3217079;0.7575801;0.7602735;0.1071099;0.755844;0.65244;0.9820456;0.5402052;0.7723255;0;141.3791;139.5957;01.01.1981;0;1.122522;0;0;0;0;0;0.2765113;0.1638854;Male
348abf52f1f23a92d738f1f8c71a67eea2634af7808d6b8408c720c7c6c7349d;01.04.2015;115520;7;7.111702;0;4.657576;0;0.8053018;0;37.41164;38.54336;0.7694707;0.382053;0.3565747;0.3819258;20.42892;19.04623;0.1793762;0.5064833;0.5029572;0;0.1204539;0.3055432;0.8049292;0.3111743;0;0.07138714;Female
1ed8107d036d8e874a86107c8365535ae8238ac3144fdc813f1fb25529ee4289;01.03.2015;115520;7;39.72194;33.36249;6.709965;0;0.6089918;0.6554362;11.36277;3.885675;6.759783;0.1715534;0.3234621;0.1168415;73.3205;3.763787;70.39258;0.03907206;25.59297;0;0;0.3374158;0;0;0.2279243;0.6397243;Female
35ac263f77236f035db1b66f916f025733299f13d61b8d49b9555c365101e51b;01.02.2015;115520;7;3.009733;3.824994;4.345017;0.7559585;0.07070939;0;5.183943;5.939082;0.8457775;0.1180366;0.6058424;0.8769315;32.51574;22.51248;8.262562;0.9778924;4.976853;0.782567;0;0.1422139;0.03032523;NA;0.5274145;0;Female
e6df8b0d312b85c4929d2e49c839225939b7c881b634e68ff5a0323114acba86;01.06.2015;115520;7;9.215425;15.3768;7.973415;0.5240843;0.09904537;0;110.4872;108.1578;2.302694;0;0;0.3583038;73.83154;74.92481;1.183939;0;1.083134;0;0.0964468;0.9840131;0.2303842;0.6300985;0.01709652;0.7836537;Female
2bf93ec8a334d58542f0d71baa13ea90b337148b96dbab05591bed7ae05cc577;01.03.2015;115520;7;16.30597;19.27572;7.599904;3.687778;0.8579021;0;34.74098;34.39279;1.442099;3.314322;0;0.5760507;9.018983;9.670332;0.3733333;0.1009377;0.3333333;0.1666667;0.9538375;0;0;NA;0.8448319;0;Male
a009bb0203499d58056b88519325b8d0e8c839e35fc575f31a1f4b4ad3ca82d4;01.03.2015;3100;7;16.95964;25.92466;16.94033;0.1466466;0;0.7705688;69.10898;48.56147;21.55416;21.36366;0;0;116.899;77.28999;40.97808;0.9779249;9.52548;0.1378525;0.2581188;0.1232611;0.4482907;0.7013958;0.02742648;0.8690918;Male
5b3ca79558a2d5dba8de98694d69483a3869767b45668a3f3c3b12877c3c69a8;01.02.2015;3100;7;7.98779;14.1366;3.750307;0.09317296;0.2436638;0.6700661;8.531561;8.241101;1.156374;0.4136339;0;0;19.47693;19.33479;0.9892372;0;0.06052753;0.1948116;0;NA;0;1.847031;0.01666667;0;Female
4f9e5d76cd03c74c338c858314dba0411e0088bdd812c47b3942f653d0aff6b6;01.08.2015;1770;7;101.9752;96.91551;8.520043;0.8385666;0.6681172;0.3333333;57.26331;0.2910891;0;0;56.8591;0;12.92036;0.5996024;0.3333333;4.425118;1.07879;0;101.2264;0;0.1648728;0.2136638;0.04;0;Female
a29c407ac82115a8ad54a431c9ae31fb7f50a9b9be63bfe9b62cb736340e40ed;01.02.2015;3841;7;12.69815;12.64281;8.245619;3.084402;0.0432102;0;50.93182;51.13168;0.02964667;2.305797;0;0.2232794;114.399;114.3198;1.206487;0;0.9116828;0;0.3943918;0;0;0.01385495;0.7624434;2.003079;Female
e9ac720b765c95d0a7d3242c42fc4b859fee96cd6e7ad3fb10678cc6d6a06f46;01.03.2015;5564;7;13.65391731;13.73977487;27.11416609;0;0.657093526;0.727686123;255.8373113;252.9681535;0.779194984;0;0;0;288.8211483;289.5423966;0.622859998;0;0;1.144766197;0;0.049147106;0;5.393903897;0.908303456;0.313068704;Male
541275c8fdf01e7ff5957e419829c0f1898c12aebdf0c40f8fab3d5b38c4459b;01.03.2015;5564;7;81.54586;65.94346;28.11269;26.41581;2.674835;5.850087;3462.146;3460.747;0.6693379;389.8453;0;0.2560422;1504.821;1503.462;2.008921;0.3518964;2.385378;0;0;NA;54.82982;0.6829471;0.5041789;0.7721737;Male
7f1bf856352b73404ff49ae696d95d0e8af5bed04cd4d861a8d35bb83a4a3bc0;01.04.2015;5564;7;0;0.2760744;1.135557;0.0614584;0;0;0.24;0.2442298;0;0;0;0.2639879;26.03864;20.79602;5.943894;0;5.524548;0;0.7030758;0;0.5329523;0;0.7665338;0.8625803;Male
d7573c173ee18b2167a90bc102e451bf41d757d9db2a04d3da71402bbe96cff2;01.03.2015;5564;7;46.04979;41.99572;29.81886;1.818508;0.7726508;0.5489705;571.5509;570.7973;0.1766667;1.473686;0;0.7185773;452.5477;403.5652;4.018913;9.68955;1.57587;4.118271;0;0.2383074;0.5742867;27.69597;0.2960984;0;Male
c9d9b3f7df7891449b0e37156626de42780f4c54d796e1caeb3e90c77142f9a8;01.10.2015;516;7;22.66987997;34.83910029;10.84310963;0.705953096;1.499448406;1.498623912;68.52514963;67.5208987;0.882152451;0.282127966;0;0.543828928;44.23128536;32.12856736;0.656593475;2.746170497;0;0;0;0.445686925;0;NA;0;0;Male
06a89a35d7724afd3e70b295abfea7edd0d14d264f7f6d381e8e1714c32edfea;01.03.2015;2657;7;101.4876043;96.19226901;29.61296233;9.171587443;0.467689913;0.333333333;2009.842574;1949.614747;10.48354464;8.63094609;47.16324112;0.72295989;1640.205198;1538.629495;8.000416774;21.08158597;6.230373757;9.170314962;9.345296394;0.173160647;6.25400027;59.45734469;1.186659463;0;Female
d19b977d19a698f51f5f2b7a409d2661fcc798941d53813adc73d553d9518a95;01.06.2015;2657;7;7.729767;13.95661;9.871515;0;0.2700734;0;6.768205;5.962256;0;0.07444675;0.3899247;0.476296;21.45142;22.41314;0.7256571;0.5900357;0.6661268;6.561152;0.9138744;0;0;0;0;0;Female
fefd38ce20fbb43a0c1bf3b4ec3ec30eb6806fd16b0372668513682cfdd393b3;01.02.2015;2657;7;17.17568;16.21733;3.115627;0.7185483;0.9125998;0;109.8417;1.714941;0.721489;0;107.811;0.04840818;53.49908;24.36738;0;0.5049895;0;0.8858619;16.25962;0;0;0;0.8837044;0.2167333;Female
558a19a319a8ab66f6646214ee5aff0aaec1a6da459e7fbe33c96205044697a5;01.09.2015;4135;7;13.4427301;12.56614419;12.53605894;0.143435549;0.895933379;2.843725302;28.13859528;27.97113754;0.723939061;0.029454126;0;0;36.72314588;28.29557969;8.701555868;0;3.21110307;0;0;0;0;1.786926855;0;0;Female
64ea38c1e315a7687b108b61c4c1d00e9645d7af69c4fc463fae6f519f6de755;01.02.2015;8861;7;26.93145;30.57543;4.901511;NA;0.5987036;0.4347376;40.58826;11.66603;0.8066674;0.6438398;28.75415;0;0.7180392;0.9038961;0.5556882;1.029974;0.5179007;0;17.04096;0.8585731;5.03149;0;0;0;Female
b4cc7a19e6a1df406b5001930a4f458aaa0fdd18130976016e86b953745aaf7e;01.03.2015;8861;7;43.95011;43.8057;30.95671;27.72371;0.1241604;3.273749;1538.55;1534.717;4.514651;289.8126;0.02854832;0.5756876;1432.538;1426.879;3.173404;0.7030381;1.130225;0;0;0;0.2496559;0.9142587;1.994508;0;Female
1776219f95b281b86969b758a7d751b3decc0ead6626c99fa1443b7f84102135;01.09.2015;8861;7;25.56316;13.76968;24.23731;18.05218;0.09141429;0.9625805;102.8953;101.738;0.19;933.3824;0;0.9667941;99.5005;99.48617;0;0.7025795;0.6501639;0;0.5475828;NA;2.243144;NA;0.6407089;0;Male
8061ae2c1b733d9bb25610458f5da17d572b635576b5722ab0de8734647a61ab;01.04.2015;1940;7;5.49675;5.776123;10.73092;0.3333333;0.9471605;0.5071811;129.5093;128.697;2.460927;0.5345139;0;0.1192386;797.8824;797.0154;0.55;0;2.080535;0.7804209;0.6852884;0.7574263;0.3884463;0;0.8791589;0.6487836;Male
6a2fa9ae824075bdf56098c121835bfc12b5057b79954261521c09eccec3a9d7;01.03.2015;1505;7;83.65726;78.59292;29.77904;0.04568806;1.20649;1.807573;1309.049;1182.355;0.3971451;0.1114521;124.2977;0.1163172;678.7087;667.6005;0.06347161;6.009096;1.028445;0.8599654;57.17422;NA;0.3157595;5.176422;0.2783119;0.2749011;Female
82358aa16dae8ee4e834a3f05fd5cd84213ce66e4a5d433ae87b9d9ba3b6a14a;01.04.2015;15372;7;32.72721;27.3491;25.09088;0;0.3333333;0.4894603;127.1804;121.9664;0.7550572;0;0.3145576;0;102.4282;95.08102;3.459065;1.133736;3.424866;0;0;0;0;0.0784211;0.6933333;2.906315;Male
d6b5217d5d3882e864114c74f3bee208d4c8437ece5891cc89b24816c9c51d5a;01.03.2015;15372;7;18.36999;28.87836;29.62483;0;2.781072;4.127623;1496.402;1493.808;0.6745523;0;0.9839864;0.3395122;379.8665;368.4274;12.26254;0;25.32301;6.282948;0;0.8410711;0.9950649;0.08372777;0.7731237;1.527117;Male
5b2f4a393cd8f88a6125d6f5db8defec4082ac552ce7f7a6fc582143530a114e;01.09.2015;15372;7;15.56246;16.0404;16.36814;0.3333333;0;0;27.2207;27.76642;0.9127142;0.4685412;0.7433416;0.3863438;14.33257;12.94786;0;0;0;1.088121;0.2774335;0;0.5;5.780261;0.07590983;0;Male
56424011b2916bfc3e8ac8ff818e0434f37ac28c2de25dbce0b51eceed278a61;01.06.2015;15372;7;73.35182;58.90982;30.87873;9.659947;2.988821;3.811914;1309.712;1211.69;89.61509;53.27115;0;0;749.9996;669.3637;67.13291;1.854295;33.61379;0.397737;0;0;12.83986;0.5972357;1.420527;0;Female
42e06a4514a592ec8fa49a60eaad4f8c5dce3116b8499f3d766719453a21799b;01.03.2015;4576;7;30.89092;32.5688;29.73114;29.57272;1.00008;0.3333333;2068.608;2068.676;0;83.11084;0;0;1008.293;921.6688;0.8166849;24.9748;0.8164886;1.241268;0;0.7156835;0.0179081;0.02136322;0.5464147;0;Male
fb58ab3c26280fd4545217b3213c050524fba2be06e7e221601c4ba7eb13fdc5;01.03.2015;2231;7;55.08384;73.66315;29.7143;0;3.18232;5.932803;1149.002;1149.01;0.4166667;0.04709;0.5316913;0.8561403;135.0796;113.7787;0;5.949846;0.1333372;1.404273;0.4084669;0;0;14.72783;0.6143905;0.7811482;Female
91536632b51e966738399e2ffb4f1969c0983a59fe3aace4e4827a79267c2261;01.02.2015;648;7;15.88969;13.83401;1.996517;0.8361496;0.7456981;0;18.60498;18.78322;0.5561727;0;0;0.7525923;35.9514;33.80858;1.119946;0;0.3888419;0.1279044;0;0;0;0;0.1;1.533345;Female
5963f74b111683bbdbffa805112cce31de1299bf5e078bfb60c5c7bf5748f475;01.03.2015;3113;7;0.917230274;0;1.054962647;0.301909265;0.733974411;0.178123364;7.9050269;0;0.89381076;0;0.872349733;0.344436145;20.63729395;20.93860365;0.521964285;0;0.629529532;0;0;0.994073401;0;0;0.037016976;0.173266553;Male
9fd1bf95e47c996c6d64e012caf6f0e45fc5f4b9bc25bec70091755bc148360c;01.09.2015;3113;7;35.09622;35.05446;7.853897;NA;0.6450419;0;23.49997;17.30103;5.437083;624.1669;0.9652013;0;9.62408;6.700136;2.752003;0.1164425;3.334114;2.211857;0;0;5.975899;7.183549;0.1966667;0.9365764;Male
bc917039ca02da77672d8db76fd9895bb996b05d646a0e1827b0d6f9c12d3c91;01.03.2015;3113;7;16.9786;18.68466;27.82473;0.4817913;0.9820666;1.889343;271.0176;269.3336;3.499692;0.8459163;0;0;266.1959;265.0566;0.1176415;0;0.6666667;0;0.5108138;0;0.05277306;4.294059;0.8421328;0;Male
6739f823f0642e66d94535f164dc65cd837b654d47f4db49bed6c8a459023d27;01.06.2015;3113;7;24.04444;24.18141;9.237489;0.9246229;0.8565773;1.178926;45.37065;46.36993;0;0;0;0.7573892;55.52629;56.05334;1.52886;0.5010235;0.1924979;1.617344;0;0;0;19.03028;0.04;0;Female
9cc9bdcb73b3097c881eb840dde26559d962c7c88e7c467805c782c3caf53f23;01.03.2015;3113;7;39.0129;7.159593;11.89962;0;0.1442331;1.257845;78.9361;16.27424;0.6277089;0.2998074;60.68568;0;58.00519;28.75915;0.07666667;8.921037;NA;0;27.11905;0.1265312;0;0.9802568;0;0;Female
28dc9f92bdf0a7285d32798ad98d11fe75311f24dcdd3cf431312a498b5c9dd2;01.04.2015;4502;7;49.08941;42.62636;28.89498;29.17314;0.6208646;1.745284;174.0204;175.3944;0.4123059;894.4455;0.7908548;0;260.4108;256.5457;0.9883359;1.493986;0.7179116;0.5;0.1852101;0.4980702;2.587392;NA;1.777638;0.1885013;Female
21cd0966ebba900ef71c7ba3602521b57685f0ea3980fbbd38de02eb2b9cb32c;01.06.2015;2320;7;0.6915232;0.7826536;0.6088895;0;0.9369776;0.6249713;0.80801;1.701889;0.003970297;0;0.2443453;0.4907105;31.48001;29.76665;0;0.3357462;0.2070907;0.2986867;0.8634687;0.9327303;0;0.2875032;0.05880346;0;Male
5c0ad00fdfce86de7c0339af3d12a5d278b031f00fef00d144b05ceed293d63f;01.03.2015;2055;7;18.43234;13.81634;20.65614;1.849324;0.390721;0.6237299;159.5498;156.0797;1.575874;0.22;0;0.02717714;170.5866;164.5946;0;1.959537;0;0.05476343;0;0;1.143594;0.2539222;0.03333333;0;Male
b0e580e2be9f9a6a77665c80c983b842426f2589ee60d66f3e776f71b5e96d7b;01.07.2015;3327;7;23.45859;26.45748;28.6916;0;0;0.7216883;127.6448;123.9279;3.118055;0;0;0.04343656;273.7523;254.8259;18.13863;0;15.27051;0;0.627118;0;0.7238336;0.3459631;0.01666667;0;Male
